country;central_bank_name;name;position;start_year;end_year;source_dataset;source_method;source_page;source_detail
Costa Rica;Central Bank of Costa Rica;Francisco de Paula Gutierrez Gutierrez;President / Governor;2002;2010;kof;kof_workbook_governors_v2023;https://www.bccr.fi.cr;CRI
Costa Rica;Central Bank of Costa Rica;Rodrigo Bolaños Zamora;President / Governor;2010;2014;kof;kof_workbook_governors_v2023;https://www.bccr.fi.cr;CRI
Costa Rica;Central Bank of Costa Rica;Olivier Castro Perez;President / Governor;2014;2018;kof;kof_workbook_governors_v2023;https://www.bccr.fi.cr;CRI
Costa Rica;Central Bank of Costa Rica;Rodrigo Cubero Brealey;President / Governor;2018;2022;kof;kof_workbook_governors_v2023;https://www.bccr.fi.cr;CRI
Costa Rica;Central Bank of Costa Rica;Roger Madrigal Lopez;President / Governor;2022;En cargo;kof;kof_workbook_governors_v2023;https://www.bccr.fi.cr;CRI
Croatia;European Central Bank ( Croatian National Bank );Ante Cicin-Šain;President / Governor;1990;1992;kof;kof_workbook_governors_v2023;https://www.hnb.hr;HRV
Croatia;European Central Bank ( Croatian National Bank );Pero Jurkovic;President / Governor;1992;1996;kof;kof_workbook_governors_v2023;https://www.hnb.hr;HRV
Croatia;European Central Bank ( Croatian National Bank );Marko Škreb;President / Governor;1996;2000;kof;kof_workbook_governors_v2023;https://www.hnb.hr;HRV
Croatia;European Central Bank ( Croatian National Bank );Željko Rohatinski;President / Governor;2000;2012;kof;kof_workbook_governors_v2023;https://www.hnb.hr;HRV
Croatia;European Central Bank ( Croatian National Bank );Boris Vujčić;President / Governor;2012;En cargo;kof;kof_workbook_governors_v2023;https://www.hnb.hr;HRV
Cuba;Central Bank of Cuba;Felipe Pazos;President / Governor;1950;1952;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Joaquin Martinez Saenz;President / Governor;1952;1958;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Ernesto Guevarra de la Serna;President / Governor;1959;1961;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Felipe Pazos;President / Governor;1959;1959;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Raul Cepero Bonilla (death);President / Governor;1961;1962;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Orlando Perez Rodriguez;President / Governor;1962;1973;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Raul Leon Torras (death);President / Governor;1973;1985;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Héctor Rodríguez Llompart (death);President / Governor;1985;1995;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Ernesto Medina Villaveiran;President / Governor;2009;2017;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Irma Margarita Martínez Castrillón;President / Governor;2017;2020;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cuba;Central Bank of Cuba;Joaquin Alonso Vazquez;President / Governor;2023;En cargo;kof;kof_workbook_governors_v2023;https://www.bc.gob.cu;CUB
Cyprus;European Central Bank ( Central Bank of Cyprus );Haris Gavrielides;President / Governor;1963;1965;kof;kof_workbook_governors_v2023;https://www.centralbank.cy;CYP
Cyprus;European Central Bank ( Central Bank of Cyprus );Christakis Stephani;President / Governor;1965;1982;kof;kof_workbook_governors_v2023;https://www.centralbank.cy;CYP
Cyprus;European Central Bank ( Central Bank of Cyprus );Christodoulos Christodoulou;President / Governor;2002;2007;kof;kof_workbook_governors_v2023;https://www.centralbank.cy;CYP
Cyprus;European Central Bank ( Central Bank of Cyprus );Athanasios Orphanides;President / Governor;2007;2012;kof;kof_workbook_governors_v2023;https://www.centralbank.cy;CYP
Cyprus;European Central Bank ( Central Bank of Cyprus );Panicos O. Demetriades;President / Governor;2012;2014;kof;kof_workbook_governors_v2023;https://www.centralbank.cy;CYP
Cyprus;European Central Bank ( Central Bank of Cyprus );Chrystalla Georghadji;President / Governor;2014;2019;kof;kof_workbook_governors_v2023;https://www.centralbank.cy;CYP
Cyprus;European Central Bank ( Central Bank of Cyprus );Constantinos Herodotou;President / Governor;2019;En cargo;kof;kof_workbook_governors_v2023;https://www.centralbank.cy;CYP
Czech Republic;Czech National Bank;Josef Tošovský;President / Governor;1993;1997;kof;kof_workbook_governors_v2023;https://www.cnb.cz;CZE
Czech Republic;Czech National Bank;Pavel Kysilka;President / Governor;1997;1998;kof;kof_workbook_governors_v2023;https://www.cnb.cz;CZE
Czech Republic;Czech National Bank;Josef Tošovský;President / Governor;1998;2000;kof;kof_workbook_governors_v2023;https://www.cnb.cz;CZE
Czech Republic;Czech National Bank;Zdeněk Tůma;President / Governor;2000;2010;kof;kof_workbook_governors_v2023;https://www.cnb.cz;CZE
Czech Republic;Czech National Bank;Miroslav Singer;President / Governor;2010;2016;kof;kof_workbook_governors_v2023;https://www.cnb.cz;CZE
Czech Republic;Czech National Bank;Jiri Rusnok;President / Governor;2016;2022;kof;kof_workbook_governors_v2023;https://www.cnb.cz;CZE
Czech Republic;Czech National Bank;Aleš Michl;President / Governor;2022;En cargo;kof;kof_workbook_governors_v2023;https://www.cnb.cz;CZE
Denmark;Danmarks Nationalbank;Erik Hoffmeyer;President / Governor;1965;1994;kof;kof_workbook_governors_v2023;https://www.nationalbanken.dk;DNK
Denmark;Danmarks Nationalbank;Bodil Nyboe Andersen;President / Governor;1995;2005;kof;kof_workbook_governors_v2023;https://www.nationalbanken.dk;DNK
Denmark;Danmarks Nationalbank;Lars Rohde;President / Governor;2013;2023;kof;kof_workbook_governors_v2023;https://www.nationalbanken.dk;DNK
Denmark;Danmarks Nationalbank;Christian Kettel Thomsen;President / Governor;2023;En cargo;kof;kof_workbook_governors_v2023;https://www.nationalbanken.dk;DNK
Djibouti;Central Bank of Djibouti;Abdi Mohamed Luc Aden;President / Governor;1979;1991;kof;kof_workbook_governors_v2023;https://www.banque-centrale.dj;DJI
Djibouti;Central Bank of Djibouti;Djama Mahamoud Haid (died);President / Governor;1995;2013;kof;kof_workbook_governors_v2023;https://www.banque-centrale.dj;DJI
Djibouti;Central Bank of Djibouti;Ahmed Osman Ali;President / Governor;2013;En cargo;kof;kof_workbook_governors_v2023;https://www.banque-centrale.dj;DJI
Dominican Republic;Central Bank of the Dominican Republic;Diogenes H. Fernandez;President / Governor;1963;1976;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Fernando Periche Vidal;President / Governor;1976;1978;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Eduardo Fernandez;President / Governor;1978;1980;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Carlos Despradel;President / Governor;1980;1982;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Bernardo Vega;President / Governor;1982;1984;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Hugo Guiliani Cury;President / Governor;1984;1986;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Jose Santos Taveras;President / Governor;1984;1984;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Roberto Saladín Selim;President / Governor;1987;1989;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Guillermo Caram;President / Governor;1989;1990;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Luis F. Toral Cordoba;President / Governor;1990;1993;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Mario Read Vittini;President / Governor;1993;1994;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Hector Valdez Albizu;President / Governor;1994;2000;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Francisco Guerrero Prats-Ramirez;President / Governor;2000;2003;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Jose Lois Malkun;President / Governor;2003;2004;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Dominican Republic;Central Bank of the Dominican Republic;Hector Valdez Albizu;President / Governor;2004;En cargo;kof;kof_workbook_governors_v2023;https://www.bancentral.gov.do;DOM
Eastern Caribbean Central Bank;;Cecil Jacobs;President / Governor;1983;1989;kof;kof_workbook_governors_v2023;https://www.eccb-centralbank.org/about-us/governance;ECCB
Eastern Caribbean Central Bank;;K. Dwight Venner;President / Governor;1989;2015;kof;kof_workbook_governors_v2023;https://www.eccb-centralbank.org/about-us/governance;ECCB
Eastern Caribbean Central Bank;;Timothy N. J. Antoine;President / Governor;2016;En cargo;kof;kof_workbook_governors_v2023;https://www.eccb-centralbank.org/about-us/governance;ECCB
Ecuador;Central Bank of Ecuador;Cesar Duran Ballen;President / Governor;1970;1970;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Fernando Manrique Morales;President / Governor;1971;1971;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Jaime Morillo Battle;President / Governor;1972;1974;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Jaime Moncayo Garcia;President / Governor;1974;1975;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Jaime Morillo Battle;President / Governor;1975;1975;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Jose Salazar Barragan;President / Governor;1975;1976;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Ricardo Munoz Chavez;President / Governor;1977;1979;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Leon Roldos Aguilera;President / Governor;1979;1981;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Gonzalo Cordero Crespo;President / Governor;1981;1981;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Jose Antonio Correa E;President / Governor;1982;1984;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Raul Clemente Huerta Rendon;President / Governor;1984;1986;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Alberto Dahik Garzozi;President / Governor;1986;1986;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Frederico Arteta Rivera;President / Governor;1986;1988;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Abelardo Panchano Bertero;President / Governor;1988;1990;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Rodrigo Espinosa Bermeo;President / Governor;1988;1988;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Andres Vallejo Arcos;President / Governor;1990;1990;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Germanico Salgado Penaherrara;President / Governor;1990;1991;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Rodrigo E. Moscoso C;President / Governor;1991;1992;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Roberto baquerzio Valenzuela;President / Governor;1992;1993;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Ana Lucia Armijos Hidalgo;President / Governor;1993;1996;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Alvaro Noboa Ponton;President / Governor;1996;1997;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Danilo Carrera Drouet;President / Governor;1997;1998;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Francisco Swett Morales;President / Governor;1998;1998;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Luis Jacome Hidalgo;President / Governor;1998;1999;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Pablo Better Grunbaum;President / Governor;1999;2000;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Jose Luis Ycaza Pazmino;President / Governor;2000;2001;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Modesto Correra San Andres;President / Governor;2000;2000;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Mauricio Yepez Najas;President / Governor;2001;2004;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Eduardo Cabezas Molina;President / Governor;2005;2008;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Polibio Cordova;President / Governor;2005;2005;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;no President but general manager: Mauricio Pareja C;President / Governor;2005;2005;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Diego Borja Cornejo;President / Governor;2010;2011;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Diego Martinez;President / Governor;2013;2013;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Mateo Patricio Villalba Andrade;President / Governor;2013;2015;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Diego Martínez Vinueza;President / Governor;2015;2016;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Madeleine Abarca;President / Governor;2016;2017;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Veronica Artola Jarrin;President / Governor;2017;2021;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Ecuador;Central Bank of Ecuador;Guillermo Enrique Avellan Solines;President / Governor;2021;En cargo;kof;kof_workbook_governors_v2023;https://www.bce.fin.ec;ECU
Egypt, Arab Rep.;;Ahmed Nazmy;President / Governor;1967;1971;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Ahmed Zendo;President / Governor;1971;1976;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Mohamed Ibrahim;President / Governor;1976;1982;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Mohamed Shalaby;President / Governor;1982;1985;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Ali Negm;President / Governor;1985;1986;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Mahmoud Hamed;President / Governor;1986;1993;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Ismail Hassan;President / Governor;1993;2001;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Mohamed Abul Eyoun;President / Governor;2001;2003;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Farouk El-Okdah;President / Governor;2003;2013;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Hisham Ramez;President / Governor;2013;2015;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Tarek Amer;President / Governor;2015;2022;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
Egypt, Arab Rep.;;Hassan Abdalla;President / Governor;2022;En cargo;kof;kof_workbook_governors_v2023;https://www.cbe.org.eg;EGY
El Salvador;Central Reserve Bank of El Salvador;Alfonso Moisés Beatriz;President / Governor;1967;1971;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Edgardo Suárez Contreras;President / Governor;1971;1975;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Guillermo Hidalgo Qüehl;President / Governor;1975;1977;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Victor Hugo Huartes;President / Governor;1978;1979;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Luis Buitrago;President / Governor;1979;1980;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Pedro Abeldardo Delagado;President / Governor;1980;1981;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Alberto Benítez Bonilla;President / Governor;1981;1987;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Maurice Choussy Rusconi;President / Governor;1987;1988;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;José Roberto Orellana Milla;President / Governor;1989;1998;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Gino Rolando Bettaglio;President / Governor;1998;1999;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Rafael Barraza;President / Governor;1999;2002;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Carlos Gerardo Acevedo;President / Governor;2009;2013;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Marta Evelyn de Rivera;President / Governor;2013;2014;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Oscar Cabrera Melgar;President / Governor;2014;2019;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Carlos Federico Paredes;President / Governor;2019;2019;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
El Salvador;Central Reserve Bank of El Salvador;Nicolàs Alfredo Martínez;President / Governor;2019;En cargo;kof;kof_workbook_governors_v2023;https://www.bcr.gob.sv;SLV
Estonia;European Central Bank ( Bank of Estonia );Rein Otsason;President / Governor;1990;1991;kof;kof_workbook_governors_v2023;https://www.eestipank.ee;EST
Estonia;European Central Bank ( Bank of Estonia );Siim Kallas;President / Governor;1991;1995;kof;kof_workbook_governors_v2023;https://www.eestipank.ee;EST
Estonia;European Central Bank ( Bank of Estonia );Vahur Kraft;President / Governor;1995;2005;kof;kof_workbook_governors_v2023;https://www.eestipank.ee;EST
Estonia;European Central Bank ( Bank of Estonia );Andres Lipstok;President / Governor;2005;2012;kof;kof_workbook_governors_v2023;https://www.eestipank.ee;EST
Estonia;European Central Bank ( Bank of Estonia );Ardo Hansson;President / Governor;2012;2019;kof;kof_workbook_governors_v2023;https://www.eestipank.ee;EST
Estonia;European Central Bank ( Bank of Estonia );Madis Müller;President / Governor;2019;En cargo;kof;kof_workbook_governors_v2023;https://www.eestipank.ee;EST
Ethiopia;National Bank of Ethiopia;Menasse Lemma;President / Governor;1964;1973;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
Ethiopia;National Bank of Ethiopia;Taffara Deguefe;President / Governor;1973;1975;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
Ethiopia;National Bank of Ethiopia;Legesse Tickeher;President / Governor;1975;1978;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
Ethiopia;National Bank of Ethiopia;Tadesse Gebrekidan;President / Governor;1978;1988;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
Ethiopia;National Bank of Ethiopia;Bekele Tamirat;President / Governor;1988;1991;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
Ethiopia;National Bank of Ethiopia;Leikun Berhanu;President / Governor;1991;1995;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
Ethiopia;National Bank of Ethiopia;Dubale Jale;President / Governor;1995;1998;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
Ethiopia;National Bank of Ethiopia;Mamo Esmelealem Mihretu;President / Governor;2023;En cargo;kof;kof_workbook_governors_v2023;https://nbe.gov.et;ETH
European Central Bank;;Willem Frederik Duisenberg;President / Governor;1998;2003;kof;kof_workbook_governors_v2023;https://www.ecb.europa.eu;ECB
European Central Bank;;Jean-Claude Trichet;President / Governor;2003;2011;kof;kof_workbook_governors_v2023;https://www.ecb.europa.eu;ECB
European Central Bank;;Mario Draghi;President / Governor;2011;2019;kof;kof_workbook_governors_v2023;https://www.ecb.europa.eu;ECB
European Central Bank;;Christine Lagarde;President / Governor;2019;En cargo;kof;kof_workbook_governors_v2023;https://www.ecb.europa.eu;ECB
Fiji;Reserve Bank of Fiji;R.J.A. Earland;President / Governor;1975;1977;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;H.J. Tomkins;President / Governor;1977;1980;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;Gee;President / Governor;1980;1985;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;Savenaca Siwatibau;President / Governor;1985;1988;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;Ratu Jone Kubuabola;President / Governor;1988;2000;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;Savenaca Narube;President / Governor;2000;2009;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;Barry Whiteside;President / Governor;2009;2017;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;Sada Reddy;President / Governor;2009;2009;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Fiji;Reserve Bank of Fiji;Ariff Ali;President / Governor;2017;En cargo;kof;kof_workbook_governors_v2023;https://www.rbf.gov.fj;FJI
Finland;European Central Bank ( Bank of Finland );Mauno Koivisto;President / Governor;1968;1982;kof;kof_workbook_governors_v2023;https://www.suomenpankki.fi;FIN
Finland;European Central Bank ( Bank of Finland );Ahti Karjalainen;President / Governor;1982;1983;kof;kof_workbook_governors_v2023;https://www.suomenpankki.fi;FIN
Finland;European Central Bank ( Bank of Finland );Rolf Kullberg;President / Governor;1983;1992;kof;kof_workbook_governors_v2023;https://www.suomenpankki.fi;FIN
Finland;European Central Bank ( Bank of Finland );Sirkka Hämäläinen;President / Governor;1992;1998;kof;kof_workbook_governors_v2023;https://www.suomenpankki.fi;FIN
Finland;European Central Bank ( Bank of Finland );Matti Vanhala;President / Governor;1998;2004;kof;kof_workbook_governors_v2023;https://www.suomenpankki.fi;FIN
Finland;European Central Bank ( Bank of Finland );Erkki Liikanen;President / Governor;2004;2018;kof;kof_workbook_governors_v2023;https://www.suomenpankki.fi;FIN
Finland;European Central Bank ( Bank of Finland );Olli Rehn;President / Governor;2018;En cargo;kof;kof_workbook_governors_v2023;https://www.suomenpankki.fi;FIN
France;European Central Bank ( Bank of France );Olivier Wormser;President / Governor;1969;1974;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
France;European Central Bank ( Bank of France );Bernard Clappier;President / Governor;1974;1979;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
France;European Central Bank ( Bank of France );Renaud de la Génière;President / Governor;1979;1984;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
France;European Central Bank ( Bank of France );Michel Camdessus;President / Governor;1984;1987;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
France;European Central Bank ( Bank of France );Jacques Larosière de Champfeu;President / Governor;1987;1993;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
France;European Central Bank ( Bank of France );Jean-Claude Trichet;President / Governor;1993;2003;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
France;European Central Bank ( Bank of France );Christian Noyer;President / Governor;2003;2015;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
France;European Central Bank ( Bank of France );François Villeroy de Galhau;President / Governor;2015;En cargo;kof;kof_workbook_governors_v2023;https://www.banque-france.fr;FRA
Gambia, The;;Saikuba Sisay;President / Governor;1972;1982;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Thomas Gregory George Senghore;President / Governor;1982;1988;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Mamour Malick Jagne;President / Governor;1988;1988;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Abdou A. B. Njie;President / Governor;1989;1994;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Momodou Clarke Bajo;President / Governor;1994;2003;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Famara Jatta;President / Governor;2003;2007;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Momodou Bamba Saho;President / Governor;2007;2010;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Amadou Colley;President / Governor;2010;2017;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Bakary Jammeh;President / Governor;2017;2020;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Gambia, The;;Buah Saidy;President / Governor;2020;En cargo;kof;kof_workbook_governors_v2023;https://www.cbg.gm;GMB
Georgia;National Bank of Georgia;Vladimer Pateishvili;President / Governor;1977;1991;kof;kof_workbook_governors_v2023;https://www.nbg.gov.ge;GEO
Georgia;National Bank of Georgia;Gia Topuria;President / Governor;1991;1992;kof;kof_workbook_governors_v2023;https://www.nbg.gov.ge;GEO
Georgia;National Bank of Georgia;Demur Dvalishvili;President / Governor;1992;1993;kof;kof_workbook_governors_v2023;https://www.nbg.gov.ge;GEO
Georgia;National Bank of Georgia;Nodar Kakulia;President / Governor;1992;1992;kof;kof_workbook_governors_v2023;https://www.nbg.gov.ge;GEO
Georgia;National Bank of Georgia;Vazha Jinjikhadze;President / Governor;1992;1992;kof;kof_workbook_governors_v2023;https://www.nbg.gov.ge;GEO
