country;central_bank_name;name;position;start_year;end_year;source_dataset;source_method;source_page;source_detail
Afghanistan;Da Afghanistan Bank;Abdul Qadir Fitrat;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Da_Afghanistan_Bank;Governors of Da Afghanistan Bank
Afghanistan;Da Afghanistan Bank;Ajmal Ahmady;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Da_Afghanistan_Bank;Governors of Da Afghanistan Bank
Afghanistan;Da Afghanistan Bank;Anwar ul-Haq Ahady;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Da_Afghanistan_Bank;Governors of Da Afghanistan Bank
Afghanistan;Da Afghanistan Bank;Haji Mohammad Idris;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Da_Afghanistan_Bank;Governors of Da Afghanistan Bank
Afghanistan;Da Afghanistan Bank;Noorullah Delwari;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Da_Afghanistan_Bank;Governors of Da Afghanistan Bank
Afghanistan;Da Afghanistan Bank;Shakir Jalali;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Da_Afghanistan_Bank;Governors of Da Afghanistan Bank
Albania;Bank of Albania;Abdyl Këllezi;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Albania;Bank of Albania;Ardian Fullani;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Albania;Bank of Albania;Dylber Vrioni;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Albania;Bank of Albania;Ilir Hoti;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Albania;Bank of Albania;Kostandin Boshnjaku;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Albania;Bank of Albania;Niko Gjyzari;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Albania;Bank of Albania;Qirjako Mihali;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Albania;Bank of Albania;Shkëlqim Cani;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Albania;Governors of the Bank of Albania
Algeria;Bank of Algeria;Aymen Benabderrahmane;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Algeria;Governors of the Bank of Algeria
Algeria;Bank of Algeria;Seghir Mostefai;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Algeria;Governors of the Bank of Algeria
Angola;Bank of Angola;Abraão Gourgel;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Angola;Governors of the Bank of Angola
Angola;Bank of Angola;Aguinaldo Jaime;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Angola;Governors of the Bank of Angola
Angola;Bank of Angola;Ismael Martins;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Angola;Governors of the Bank of Angola
Angola;Bank of Angola;José Pedro de Morais;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Angola;Governors of the Bank of Angola
Argentina;Central Bank of Argentina;Adolfo Diz;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Aldo Pignanelli;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Alejandro Vanoli;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Alfonso Prat-Gay;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Antonio Erman González;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Domingo Cavallo;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Eduardo Laurencena;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Ernesto Bosch;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Federico Sturzenegger;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Guido Sandleris;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Javier González Fraga;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;José Luis Machinea;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Juan Carlos Fábrega;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;List of presidents of the Central Bank of Argentina;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Luis Caputo;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Mario Blejer;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Martín Redrado;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Mercedes Marcó del Pont;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Miguel Ángel Pesce;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Roque Fernández;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Argentina;Central Bank of Argentina;Santiago Bausili;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Argentina;Presidents of the Central Bank of Argentina
Armenia;Central Bank of Armenia;Bagrat Asatryan;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Central_Bank_of_Armenia;Chairmen of the Central Bank of Armenia
Armenia;Central Bank of Armenia;Grigor Jaghetyan;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Central_Bank_of_Armenia;Chairmen of the Central Bank of Armenia
Armenia;Central Bank of Armenia;Isahak Isahakyan;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Central_Bank_of_Armenia;Chairmen of the Central Bank of Armenia
Armenia;Central Bank of Armenia;Martin Galstyan;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Central_Bank_of_Armenia;Chairmen of the Central Bank of Armenia
Armenia;Central Bank of Armenia;Tigran Sargsyan;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_Central_Bank_of_Armenia;Chairmen of the Central Bank of Armenia
Australia;Reserve Bank of Australia;Bernie Fraser (economist);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;Bob Johnston (economist);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;Glenn Stevens;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;H. C. Coombs;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;H. M. Knight;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;Ian Macfarlane (economist);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;J. G. Phillips;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;Michele Bullock;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;Philip Lowe;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Australia;Reserve Bank of Australia;Template:Governors of the Reserve Bank of Australia;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Reserve_Bank_of_Australia;Governors of the Reserve Bank of Australia
Austria;Oesterreichische Nationalbank;Claus Raidl;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Oesterreichische_Nationalbank;Governors of Oesterreichische Nationalbank
Austria;Oesterreichische Nationalbank;Ewald Nowotny;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Oesterreichische_Nationalbank;Governors of Oesterreichische Nationalbank
Austria;Oesterreichische Nationalbank;Hans Kloss (bank manager);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Oesterreichische_Nationalbank;Governors of Oesterreichische Nationalbank
Austria;Oesterreichische Nationalbank;Maria Schaumayer;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Oesterreichische_Nationalbank;Governors of Oesterreichische Nationalbank
Austria;Oesterreichische Nationalbank;Robert Holzmann;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Oesterreichische_Nationalbank;Governors of Oesterreichische Nationalbank
Azerbaijan;Azerbaijan Central Bank;Elman Rustamov;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Azerbaijan_Central_Bank;Governors of Azerbaijan Central Bank
Azerbaijan;Azerbaijan Central Bank;Taleh Kazimov;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Azerbaijan_Central_Bank;Governors of Azerbaijan Central Bank
Bahamas;Central Bank of the Bahamas;Timothy Donaldson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_the_Bahamas;Governors of the Central Bank of the Bahamas
Bahamas;Central Bank of the Bahamas;Wendy Craigg;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_the_Bahamas;Governors of the Central Bank of the Bahamas
Bahamas;Central Bank of the Bahamas;William C. Allen (Bahamian politician);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_the_Bahamas;Governors of the Central Bank of the Bahamas
Bahrain;Central Bank of Bahrain;Abdulla Hassan Saif;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Bahrain;Governors of the Central Bank of Bahrain
Bahrain;Central Bank of Bahrain;Ahmed bin Mohamed Al Khalifa;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Bahrain;Governors of the Central Bank of Bahrain
Bahrain;Central Bank of Bahrain;Rasheed Mohammed Al Maraj;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Bahrain;Governors of the Central Bank of Bahrain
Bangladesh;Bangladesh Bank;A. K. N. Ahmed;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;A. N. M. Hamidullah;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Abdur Rouf Talukder;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Ahsan H. Mansur;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Atiur Rahman;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Fakhruddin Ahmed;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Fazle Kabir;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Governor of Bangladesh Bank;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Khorshed Alam;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;List of governors of the Bangladesh Bank;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Lutfar Rahman Sarkar;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Md Mostaqur Rahman;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Mohammad Nurul Islam;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Mohammed Farashuddin;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Nurun Nahar;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Salehuddin Ahmed (economist);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Bangladesh;Bangladesh Bank;Shegufta Bakht Chaudhuri;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_Bangladesh_Bank;Governors of Bangladesh Bank
Barbados;Central Bank of Barbados;Courtney Blackman;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Barbados;Governors of the Central Bank of Barbados
Barbados;Central Bank of Barbados;DeLisle Worrell;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Barbados;Governors of the Central Bank of Barbados
Barbados;Central Bank of Barbados;Douglas Lynch (businessman);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Barbados;Governors of the Central Bank of Barbados
Barbados;Central Bank of Barbados;Marion Vernese Williams;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Barbados;Governors of the Central Bank of Barbados
Belarus;National Bank of Belarus;Pavel Kallaur;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_National_Bank_of_Belarus;Chairmen of the National Bank of Belarus
Belarus;National Bank of Belarus;Pyotr Prakapovich;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_National_Bank_of_Belarus;Chairmen of the National Bank of Belarus
Belarus;National Bank of Belarus;Roman Golovchenko;Chair;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Chairmen_of_the_National_Bank_of_Belarus;Chairmen of the National Bank of Belarus
Belgium;National Bank of Belgium;Albert Goffin;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Alexandre Jamar;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Alfons Verplaetse;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;André-Eugène Pirson;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Cecil de Strycker;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Eugène Anspach;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Eugène Prévinaire;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Fernand Hautain;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;François-Philippe de Haussy;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Georges Janssen;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Georges Theunis;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Guy Quaden;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Hubert Ansiaux;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Jean Godeaux;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Leon Van der Rest;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Louis Franck (politician);Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Luc Coene;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Maurice Frère;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Robert Vandeputte;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Théophile de Lantsheere;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belgium;National Bank of Belgium;Victor Van Hoegaerden;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_National_Bank_of_Belgium;Governors of the National Bank of Belgium
Belize;Central Bank of Belize;Edney Cain;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Belize;Governors of the Central Bank of Belize
Belize;Central Bank of Belize;Joy Grant;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Belize;Governors of the Central Bank of Belize
Bolivia;Central Bank of Bolivia;Agustín Saavedra Weise;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Bolivia;Presidents of the Central Bank of Bolivia
Bolivia;Central Bank of Bolivia;Daniel Sánchez Bustamante;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Bolivia;Presidents of the Central Bank of Bolivia
Bolivia;Central Bank of Bolivia;Gabriel Gosálvez;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Bolivia;Presidents of the Central Bank of Bolivia
Bolivia;Central Bank of Bolivia;Ismael Montes;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Bolivia;Presidents of the Central Bank of Bolivia
Bolivia;Central Bank of Bolivia;Marcelo Zabalaga;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Bolivia;Presidents of the Central Bank of Bolivia
Bolivia;Central Bank of Bolivia;Pablo Ramos;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Bolivia;Presidents of the Central Bank of Bolivia
Bosnia and Herzegovina;Central Bank of Bosnia and Herzegovina;Jasmina Selimović;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Bosnia_and_Herzegovina;Governors of the Central Bank of Bosnia and Herzegovina
Bosnia and Herzegovina;Central Bank of Bosnia and Herzegovina;Kemal Kozarić;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Bosnia_and_Herzegovina;Governors of the Central Bank of Bosnia and Herzegovina
Bosnia and Herzegovina;Central Bank of Bosnia and Herzegovina;Peter Nicholl;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Central_Bank_of_Bosnia_and_Herzegovina;Governors of the Central Bank of Bosnia and Herzegovina
Botswana;Bank of Botswana;Charles Kikonyogo Nyonyintono;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Botswana;Governors of the Bank of Botswana
Botswana;Bank of Botswana;Festus Mogae;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Botswana;Governors of the Bank of Botswana
Botswana;Bank of Botswana;Linah Mohohlo;Governor;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Governors_of_the_Bank_of_Botswana;Governors of the Bank of Botswana
Brazil;Central Bank of Brazil;Affonso Celso Pastore;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Alexandre Tombini;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Arminio Fraga;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Ernane Galvêas;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Gustavo Franco;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Henrique Meirelles;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Ilan Goldfajn;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Paulo César Ximenes;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Pedro Malan;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
Brazil;Central Bank of Brazil;Pérsio Arida;President;;;categories;wikipedia_categories;https://en.wikipedia.org/wiki/Category:Presidents_of_the_Central_Bank_of_Brazil;Presidents of the Central Bank of Brazil
